date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:54:35	108925/108925	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:24:32%20GMT	https://redescreation.in/blogs/category/uncategorized/page/5/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/category/uncategorized/page/5/index.html	(from https://redescreation.in/blogs/category/uncategorized/page/3/)
15:54:36	108848/108848	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:24:32%20GMT	https://redescreation.in/blogs/category/uncategorized/page/4/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/category/uncategorized/page/4/index.html	(from https://redescreation.in/blogs/category/uncategorized/page/2/)
15:54:36	104690/104690	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:24:33%20GMT	https://redescreation.in/blogs/social-media-marketing-for-universities-engaging-generation-z/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/social-media-marketing-for-universities-engaging-generation-z/index.html	(from https://redescreation.in/blogs/category/uncategorized/page/16/)
15:54:36	107797/107797	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:24:33%20GMT	https://redescreation.in/blogs/category/uncategorized/page/15/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/category/uncategorized/page/15/index.html	(from https://redescreation.in/blogs/category/uncategorized/page/16/)
15:54:36	107856/107856	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:24:36%20GMT	https://redescreation.in/blogs/category/uncategorized/page/14/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/category/uncategorized/page/14/index.html	(from https://redescreation.in/blogs/category/uncategorized/page/16/)
15:54:36	889/889	---M-Z	200	added ('OK')	application/rss+xml	etag:%22055d7c76e0046deac62243e054224d1c%22	https://redescreation.in/blogs/website-backup-solutions-protecting-your-digital-investment/feed/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/website-backup-solutions-protecting-your-digital-investment/feed/index.html	(from https://redescreation.in/blogs/website-backup-solutions-protecting-your-digital-investment/)
15:54:37	5733/5733	---M-Z	200	added ('OK')	application/json	date:Mon,%2013%20Oct%202025%2010:24:36%20GMT	https://redescreation.in/blogs/wp-json/wp/v2/posts/402	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-json/wp/v2/posts/402.json	(from https://redescreation.in/blogs/website-backup-solutions-protecting-your-digital-investment/)
15:54:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Oct%202025%2010:24:37%20GMT	https://redescreation.in/blogs/?p=402	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/index2e64.html	(from https://redescreation.in/blogs/website-backup-solutions-protecting-your-digital-investment/)
15:54:37	2605/2605	---M-Z	200	added ('OK')	application/json	date:Mon,%2013%20Oct%202025%2010:24:37%20GMT	https://redescreation.in/blogs/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fredescreation.in%2Fblogs%2Fwebsite-backup-solutions-protecting-your-digital-investment%2F	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-json/oembed/1.0/embeddb41.json	(from https://redescreation.in/blogs/website-backup-solutions-protecting-your-digital-investment/)
15:54:39	2795/2795	---M-Z	200	added ('OK')	text/xml	date:Mon,%2013%20Oct%202025%2010:24:39%20GMT	https://redescreation.in/blogs/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fredescreation.in%2Fblogs%2Fwebsite-backup-solutions-protecting-your-digital-investment%2F&format=xml	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-json/oembed/1.0/embed1c41	(from https://redescreation.in/blogs/website-backup-solutions-protecting-your-digital-investment/)
15:54:40	6223/6223	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Sep%202025%2015:31:31%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/7473e3713efa479ae79b90d1d89e6233-150x150.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/7473e3713efa479ae79b90d1d89e6233-150x150.jpg	(from https://redescreation.in/blogs/website-backup-solutions-protecting-your-digital-investment/)
15:54:40	44690/44690	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Sep%202025%2015:38:10%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/1286ad3c8c8dc0346cc4d715d5e4b228.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/1286ad3c8c8dc0346cc4d715d5e4b228.jpg	(from https://redescreation.in/blogs/website-backup-solutions-protecting-your-digital-investment/)
15:54:40	4958/4958	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Sep%202025%2009:04:47%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/a296f6bd007c2c7fd3633933768e4323-150x150.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/a296f6bd007c2c7fd3633933768e4323-150x150.jpg	(from https://redescreation.in/blogs/website-backup-solutions-protecting-your-digital-investment/)
15:54:44	104666/104666	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:24:40%20GMT	https://redescreation.in/blogs/fall-technology-trends-what-it-leaders-should-watch/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/fall-technology-trends-what-it-leaders-should-watch/index.html	(from https://redescreation.in/blogs/website-backup-solutions-protecting-your-digital-investment/)
15:54:44	105573/105573	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:24:40%20GMT	https://redescreation.in/blogs/digital-marketing-tools-review-free-vs-premium-solutions/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/digital-marketing-tools-review-free-vs-premium-solutions/index.html	(from https://redescreation.in/blogs/website-backup-solutions-protecting-your-digital-investment/)
15:54:45	109363/109363	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:24:41%20GMT	https://redescreation.in/blogs/author/siri/page/5/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/author/siri/page/5/index.html	(from https://redescreation.in/blogs/author/siri/page/3/)
15:54:45	109298/109298	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:24:41%20GMT	https://redescreation.in/blogs/author/siri/page/4/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/author/siri/page/4/index.html	(from https://redescreation.in/blogs/author/siri/page/2/)
15:54:45	107880/107880	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:24:44%20GMT	https://redescreation.in/blogs/author/siri/page/15/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/author/siri/page/15/index.html	(from https://redescreation.in/blogs/author/siri/page/16/)
15:54:45	108324/108324	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:24:45%20GMT	https://redescreation.in/blogs/author/siri/page/14/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/author/siri/page/14/index.html	(from https://redescreation.in/blogs/author/siri/page/16/)
15:54:46	907/907	---M-Z	200	added ('OK')	application/rss+xml	etag:%22055d7c76e0046deac62243e054224d1c%22	https://redescreation.in/blogs/encouraging-digital-transformation-overcoming-business-resistance/feed/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/encouraging-digital-transformation-overcoming-business-resistance/feed/index.html	(from https://redescreation.in/blogs/encouraging-digital-transformation-overcoming-business-resistance/)
15:54:46	5783/5783	---M-Z	200	added ('OK')	application/json	date:Mon,%2013%20Oct%202025%2010:24:45%20GMT	https://redescreation.in/blogs/wp-json/wp/v2/posts/319	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-json/wp/v2/posts/319.json	(from https://redescreation.in/blogs/encouraging-digital-transformation-overcoming-business-resistance/)
15:54:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Oct%202025%2010:24:46%20GMT	https://redescreation.in/blogs/?p=319	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/index63fb.html	(from https://redescreation.in/blogs/encouraging-digital-transformation-overcoming-business-resistance/)
15:54:47	2635/2635	---M-Z	200	added ('OK')	application/json	date:Mon,%2013%20Oct%202025%2010:24:47%20GMT	https://redescreation.in/blogs/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fredescreation.in%2Fblogs%2Fencouraging-digital-transformation-overcoming-business-resistance%2F	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-json/oembed/1.0/embed404d.json	(from https://redescreation.in/blogs/encouraging-digital-transformation-overcoming-business-resistance/)
15:54:48	2825/2825	---M-Z	200	added ('OK')	text/xml	date:Mon,%2013%20Oct%202025%2010:24:47%20GMT	https://redescreation.in/blogs/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fredescreation.in%2Fblogs%2Fencouraging-digital-transformation-overcoming-business-resistance%2F&format=xml	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-json/oembed/1.0/embed21b4	(from https://redescreation.in/blogs/encouraging-digital-transformation-overcoming-business-resistance/)
15:54:48	45751/45751	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Sep%202025%2011:27:09%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/2ab52e9df3b0f7956897774b6b09a6b4.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/2ab52e9df3b0f7956897774b6b09a6b4.jpg	(from https://redescreation.in/blogs/encouraging-digital-transformation-overcoming-business-resistance/)
15:54:48	5562/5562	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Sep%202025%2011:07:43%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/c62ba17a7944535e8d8ed5e7d2f6c660-150x150.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/c62ba17a7944535e8d8ed5e7d2f6c660-150x150.jpg	(from https://redescreation.in/blogs/encouraging-digital-transformation-overcoming-business-resistance/)
15:54:49	3977/3977	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Sep%202025%2011:33:42%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/179898b6a799d794e926503a3865a3c4-150x150.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/179898b6a799d794e926503a3865a3c4-150x150.jpg	(from https://redescreation.in/blogs/encouraging-digital-transformation-overcoming-business-resistance/)
15:54:49	104500/104500	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:24:48%20GMT	https://redescreation.in/blogs/how-to-improve-website-conversion-rates-with-ui-ux/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/how-to-improve-website-conversion-rates-with-ui-ux/index.html	(from https://redescreation.in/blogs/encouraging-digital-transformation-overcoming-business-resistance/)
15:54:49	104603/104603	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:24:49%20GMT	https://redescreation.in/blogs/wordpress-security-best-practices-for-business-websites/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wordpress-security-best-practices-for-business-websites/index.html	(from https://redescreation.in/blogs/encouraging-digital-transformation-overcoming-business-resistance/)
15:54:49	5658/5658	---M-Z	200	added ('OK')	application/json	date:Mon,%2013%20Oct%202025%2010:24:49%20GMT	https://redescreation.in/blogs/wp-json/wp/v2/posts/301	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-json/wp/v2/posts/301.json	(from https://redescreation.in/blogs/mobile-first-website-design-essential-for-modern-businesses/)
15:54:49	889/889	---M-Z	200	added ('OK')	application/rss+xml	etag:%22055d7c76e0046deac62243e054224d1c%22	https://redescreation.in/blogs/mobile-first-website-design-essential-for-modern-businesses/feed/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/mobile-first-website-design-essential-for-modern-businesses/feed/index.html	(from https://redescreation.in/blogs/mobile-first-website-design-essential-for-modern-businesses/)
15:54:50	2605/2605	---M-Z	200	added ('OK')	application/json	date:Mon,%2013%20Oct%202025%2010:24:49%20GMT	https://redescreation.in/blogs/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fredescreation.in%2Fblogs%2Fmobile-first-website-design-essential-for-modern-businesses%2F	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-json/oembed/1.0/embed908a.json	(from https://redescreation.in/blogs/mobile-first-website-design-essential-for-modern-businesses/)
15:54:50	2795/2795	---M-Z	200	added ('OK')	text/xml	date:Mon,%2013%20Oct%202025%2010:24:50%20GMT	https://redescreation.in/blogs/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fredescreation.in%2Fblogs%2Fmobile-first-website-design-essential-for-modern-businesses%2F&format=xml	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-json/oembed/1.0/embed2536	(from https://redescreation.in/blogs/mobile-first-website-design-essential-for-modern-businesses/)
15:54:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Oct%202025%2010:24:50%20GMT	https://redescreation.in/blogs/?p=301	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/index8a7d.html	(from https://redescreation.in/blogs/mobile-first-website-design-essential-for-modern-businesses/)
15:54:51	4401/4401	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Sep%202025%2008:54:31%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/bef5719a1f36a7f6d540596db5aa8409-1-150x150.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/bef5719a1f36a7f6d540596db5aa8409-1-150x150.jpg	(from https://redescreation.in/blogs/mobile-first-website-design-essential-for-modern-businesses/)
15:54:51	4308/4308	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Sep%202025%2009:33:01%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/670edee46f008270815dfb6d233a6d1c-150x150.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/670edee46f008270815dfb6d233a6d1c-150x150.jpg	(from https://redescreation.in/blogs/mobile-first-website-design-essential-for-modern-businesses/)
15:54:52	120307/120307	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Sep%202025%2009:07:04%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/26dc24dcaf8d1199515a4b400b9f5459.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/26dc24dcaf8d1199515a4b400b9f5459.jpg	(from https://redescreation.in/blogs/mobile-first-website-design-essential-for-modern-businesses/)
15:54:52	104793/104793	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:24:51%20GMT	https://redescreation.in/blogs/digital-marketing-for-healthcare-compliant-patient-acquisition-2/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/digital-marketing-for-healthcare-compliant-patient-acquisition-2/index.html	(from https://redescreation.in/blogs/mobile-first-website-design-essential-for-modern-businesses/)
15:54:52	6188/6188	---M-Z	200	added ('OK')	application/json	date:Mon,%2013%20Oct%202025%2010:24:52%20GMT	https://redescreation.in/blogs/wp-json/wp/v2/posts/405	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-json/wp/v2/posts/405.json	(from https://redescreation.in/blogs/peaceful-user-experience-reducing-website-friction-and-frustration/)
15:54:52	910/910	---M-Z	200	added ('OK')	application/rss+xml	etag:%22055d7c76e0046deac62243e054224d1c%22	https://redescreation.in/blogs/peaceful-user-experience-reducing-website-friction-and-frustration/feed/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/peaceful-user-experience-reducing-website-friction-and-frustration/feed/index.html	(from https://redescreation.in/blogs/peaceful-user-experience-reducing-website-friction-and-frustration/)
15:54:53	104890/104890	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:24:52%20GMT	https://redescreation.in/blogs/real-estate-crm-integration-property-management-automation/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/real-estate-crm-integration-property-management-automation/index.html	(from https://redescreation.in/blogs/mobile-first-website-design-essential-for-modern-businesses/)
15:54:53	2649/2649	---M-Z	200	added ('OK')	application/json	date:Mon,%2013%20Oct%202025%2010:24:53%20GMT	https://redescreation.in/blogs/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fredescreation.in%2Fblogs%2Fpeaceful-user-experience-reducing-website-friction-and-frustration%2F	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-json/oembed/1.0/embed0c1b.json	(from https://redescreation.in/blogs/peaceful-user-experience-reducing-website-friction-and-frustration/)
15:54:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Oct%202025%2010:24:53%20GMT	https://redescreation.in/blogs/?p=405	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/index4efb.html	(from https://redescreation.in/blogs/peaceful-user-experience-reducing-website-friction-and-frustration/)
15:54:55	2839/2839	---M-Z	200	added ('OK')	text/xml	date:Mon,%2013%20Oct%202025%2010:24:54%20GMT	https://redescreation.in/blogs/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fredescreation.in%2Fblogs%2Fpeaceful-user-experience-reducing-website-friction-and-frustration%2F&format=xml	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-json/oembed/1.0/embed75fd	(from https://redescreation.in/blogs/peaceful-user-experience-reducing-website-friction-and-frustration/)
15:54:55	6363/6363	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Sep%202025%2015:38:11%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/1286ad3c8c8dc0346cc4d715d5e4b228-150x150.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/1286ad3c8c8dc0346cc4d715d5e4b228-150x150.jpg	(from https://redescreation.in/blogs/peaceful-user-experience-reducing-website-friction-and-frustration/)
15:54:55	88253/88253	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Sep%202025%2009:04:46%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/a296f6bd007c2c7fd3633933768e4323.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/a296f6bd007c2c7fd3633933768e4323.jpg	(from https://redescreation.in/blogs/peaceful-user-experience-reducing-website-friction-and-frustration/)
